periodname,organisationunitname,105-EP01c. Malaria Confirmed (B/s and RDT Positive),outlier
2024-02-01,Omiya Pacwa Health Centre II,508.6363636363636,False
2023-03-01,Omot Health Centre III,268.0,False
2023-04-01,Omot Health Centre III,166.0,True
2023-05-01,Omot Health Centre III,436.0,False
2023-06-01,Omot Health Centre III,700.0,False
2023-07-01,Omot Health Centre III,1013.0,True
2023-08-01,Omot Health Centre III,326.0,False
2023-09-01,Omot Health Centre III,334.0,False
2023-10-01,Omot Health Centre III,573.0,False
2023-11-01,Omot Health Centre III,589.0,False
2023-12-01,Omot Health Centre III,196.0,False
2024-01-01,Omot Health Centre III,182.0,False
2024-02-01,Omot Health Centre III,434.8181818181818,False
2023-03-01,Ongako Health Centre III,241.0,False
2023-04-01,Ongako Health Centre III,253.0,False
2023-05-01,Ongako Health Centre III,469.0,False
2023-06-01,Ongako Health Centre III,590.0,False
2023-07-01,Ongako Health Centre III,626.0,False
2023-08-01,Ongako Health Centre III,1004.0,True
2023-09-01,Ongako Health Centre III,119.0,False
2023-10-01,Ongako Health Centre III,367.0,False
2023-11-01,Ongako Health Centre III,409.5,False
2023-12-01,Ongako Health Centre III,318.0,False
2024-01-01,Ongako Health Centre III,108.0,True
2024-02-01,Ongako Health Centre III,409.5,False
2023-03-01,Ongalo Health Centre II,251.0,False
2023-04-01,Ongalo Health Centre II,25.0,True
2023-05-01,Ongalo Health Centre II,269.0,False
2023-06-01,Ongalo Health Centre II,339.0,False
2023-07-01,Ongalo Health Centre II,304.0,False
2023-08-01,Ongalo Health Centre II,213.0,False
2023-09-01,Ongalo Health Centre II,93.0,False
2023-10-01,Ongalo Health Centre II,391.0,True
2023-11-01,Ongalo Health Centre II,261.0,False
2023-12-01,Ongalo Health Centre II,133.0,False
2024-01-01,Ongalo Health Centre II,37.0,False
2024-02-01,Ongalo Health Centre II,210.54545454545453,False
2023-03-01,Onudapet Health Centre II,253.0,False
2023-04-01,Onudapet Health Centre II,272.0,False
2023-05-01,Onudapet Health Centre II,339.0,False
2023-06-01,Onudapet Health Centre II,481.0,False
2023-07-01,Onudapet Health Centre II,628.0,False
2023-08-01,Onudapet Health Centre II,574.0,False
2023-09-01,Onudapet Health Centre II,638.0,True
2023-10-01,Onudapet Health Centre II,357.0,False
2023-11-01,Onudapet Health Centre II,551.0,False
2023-12-01,Onudapet Health Centre II,306.0,False
2024-01-01,Onudapet Health Centre II,204.0,True
2024-02-01,Onudapet Health Centre II,418.45454545454544,False
2023-03-01,Opyelo Health Centre III,364.0,False
2023-04-01,Opyelo Health Centre III,156.0,True
2023-05-01,Opyelo Health Centre III,507.0,False
2023-06-01,Opyelo Health Centre III,754.0,False
2023-07-01,Opyelo Health Centre III,1229.0,True
2023-08-01,Opyelo Health Centre III,316.0,False
2023-09-01,Opyelo Health Centre III,238.0,False
2023-10-01,Opyelo Health Centre III,336.0,False
2023-11-01,Opyelo Health Centre III,436.0,False
2023-12-01,Opyelo Health Centre III,468.0,False
2024-01-01,Opyelo Health Centre III,301.0,False
2024-02-01,Opyelo Health Centre III,464.09090909090907,False
2023-03-01,Oret Health Centre II,369.0,False
2023-04-01,Oret Health Centre II,591.0,False
2023-05-01,Oret Health Centre II,868.0,False
2023-06-01,Oret Health Centre II,654.0,False
2023-07-01,Oret Health Centre II,942.0,True
2023-08-01,Oret Health Centre II,659.0,False
2023-09-01,Oret Health Centre II,188.0,False
2023-10-01,Oret Health Centre II,353.0,False
2023-11-01,Oret Health Centre II,589.0,False
2023-12-01,Oret Health Centre II,235.0,False
2024-01-01,Oret Health Centre II,124.0,True
2024-02-01,Oret Health Centre II,506.54545454545456,False
2023-03-01,Orina Health Centre II,204.0,False
2023-04-01,Orina Health Centre II,118.0,True
2023-05-01,Orina Health Centre II,442.0,False
2023-06-01,Orina Health Centre II,689.0,False
2023-07-01,Orina Health Centre II,588.0,False
2023-08-01,Orina Health Centre II,676.0,False
2023-09-01,Orina Health Centre II,519.0,False
2023-10-01,Orina Health Centre II,716.0,True
2023-11-01,Orina Health Centre II,497.0,False
2023-12-01,Orina Health Centre II,316.0,False
2024-01-01,Orina Health Centre II,478.0,False
2024-02-01,Orina Health Centre II,476.6363636363636,False
2023-03-01,Oroko Health Centre II,434.0,True
2023-04-01,Oroko Health Centre II,223.0,False
2023-05-01,Oroko Health Centre II,216.0,False
2023-06-01,Oroko Health Centre II,249.0,False
2023-07-01,Oroko Health Centre II,382.0,False
2023-08-01,Oroko Health Centre II,341.0,False
2023-09-01,Oroko Health Centre II,261.6,False
2023-10-01,Oroko Health Centre II,269.0,False
2023-11-01,Oroko Health Centre II,187.0,False
2023-12-01,Oroko Health Centre II,177.0,False
2024-01-01,Oroko Health Centre II,138.0,True
2024-02-01,Oroko Health Centre II,261.6,False
2023-03-01,Orom Health Centre III,171.0,False
2023-04-01,Orom Health Centre III,167.0,True
2023-05-01,Orom Health Centre III,355.0,False
2023-06-01,Orom Health Centre III,621.0,False
2023-07-01,Orom Health Centre III,987.0,True
2023-08-01,Orom Health Centre III,850.0,False
2023-09-01,Orom Health Centre III,251.0,False
2023-10-01,Orom Health Centre III,576.0,False
2023-11-01,Orom Health Centre III,647.0,False
2023-12-01,Orom Health Centre III,314.0,False
2024-01-01,Orom Health Centre III,373.0,False
2024-02-01,Orom Health Centre III,245.0,False
2023-03-01,Orom-Tikau Prisons Health Centre II,49.0,True
2023-04-01,Orom-Tikau Prisons Health Centre II,53.0,False
2023-05-01,Orom-Tikau Prisons Health Centre II,212.0,False
2023-06-01,Orom-Tikau Prisons Health Centre II,296.0,False
2023-07-01,Orom-Tikau Prisons Health Centre II,358.0,True
2023-08-01,Orom-Tikau Prisons Health Centre II,231.0,False
2023-09-01,Orom-Tikau Prisons Health Centre II,206.11111111111111,False
2023-10-01,Orom-Tikau Prisons Health Centre II,253.0,False
2023-11-01,Orom-Tikau Prisons Health Centre II,206.11111111111111,False
2023-12-01,Orom-Tikau Prisons Health Centre II,176.0,False
2024-01-01,Orom-Tikau Prisons Health Centre II,227.0,False
2024-02-01,Orom-Tikau Prisons Health Centre II,206.11111111111111,False
2023-03-01,Oruka Health Centre,366.1666666666667,False
2023-04-01,Oruka Health Centre,366.1666666666667,False
2023-05-01,Oruka Health Centre,366.1666666666667,False
2023-06-01,Oruka Health Centre,366.1666666666667,False
2023-07-01,Oruka Health Centre,366.1666666666667,False
2023-08-01,Oruka Health Centre,246.0,False
2023-09-01,Oruka Health Centre,107.0,False
2023-10-01,Oruka Health Centre,677.0,True
2023-11-01,Oruka Health Centre,639.0,False
2023-12-01,Oruka Health Centre,477.0,False
2024-01-01,Oruka Health Centre,366.1666666666667,False
2024-02-01,Oruka Health Centre,51.0,True
2023-03-01,Oryang Health Centre II,356.0,False
2023-04-01,Oryang Health Centre II,580.0,False
2023-05-01,Oryang Health Centre II,685.0,False
2023-06-01,Oryang Health Centre II,522.0,False
2023-07-01,Oryang Health Centre II,811.0,False
2023-08-01,Oryang Health Centre II,1318.0,True
2023-09-01,Oryang Health Centre II,750.0,False
2023-10-01,Oryang Health Centre II,616.0,False
2023-11-01,Oryang Health Centre II,618.0,False
2023-12-01,Oryang Health Centre II,271.0,False
2024-01-01,Oryang Health Centre II,45.0,True
2024-02-01,Oryang Health Centre II,597.4545454545455,False
2023-03-01,Oryang Kulu Kwach Health Centre II,420.0,False
2023-04-01,Oryang Kulu Kwach Health Centre II,491.0,False
2023-05-01,Oryang Kulu Kwach Health Centre II,1101.0,False
2023-06-01,Oryang Kulu Kwach Health Centre II,1157.0,False
2023-07-01,Oryang Kulu Kwach Health Centre II,1043.0,False
2023-08-01,Oryang Kulu Kwach Health Centre II,1247.0,False
2023-09-01,Oryang Kulu Kwach Health Centre II,1100.0,False
2023-10-01,Oryang Kulu Kwach Health Centre II,1282.0,False
2023-11-01,Oryang Kulu Kwach Health Centre II,1972.0,True
2023-12-01,Oryang Kulu Kwach Health Centre II,711.0,False
2024-01-01,Oryang Kulu Kwach Health Centre II,178.0,True
2024-02-01,Oryang Kulu Kwach Health Centre II,972.9090909090909,False
2023-03-01,Otici Health Centre II,263.0,False
2023-04-01,Otici Health Centre II,170.0,False
2023-05-01,Otici Health Centre II,222.0,False
2023-06-01,Otici Health Centre II,566.0,True
2023-07-01,Otici Health Centre II,177.0,False
2023-08-01,Otici Health Centre II,309.6666666666667,False
2023-09-01,Otici Health Centre II,441.0,False
2023-10-01,Otici Health Centre II,309.6666666666667,False
2023-11-01,Otici Health Centre II,458.0,False
2023-12-01,Otici Health Centre II,352.0,False
2024-01-01,Otici Health Centre II,138.0,True
2024-02-01,Otici Health Centre II,309.6666666666667,False
2023-03-01,Otong Health Centre II,359.0,False
2023-04-01,Otong Health Centre II,104.0,True
2023-05-01,Otong Health Centre II,156.0,False
2023-06-01,Otong Health Centre II,497.0,True
2023-07-01,Otong Health Centre II,353.0,False
2023-08-01,Otong Health Centre II,264.9,False
2023-09-01,Otong Health Centre II,131.0,False
2023-10-01,Otong Health Centre II,308.0,False
2023-11-01,Otong Health Centre II,300.0,False
2023-12-01,Otong Health Centre II,313.0,False
2024-01-01,Otong Health Centre II,128.0,False
2024-02-01,Otong Health Centre II,264.9,False
2023-03-01,Otumpili Health Centre II,250.0,False
2023-04-01,Otumpili Health Centre II,155.0,False
2023-05-01,Otumpili Health Centre II,316.0,False
2023-06-01,Otumpili Health Centre II,439.0,False
2023-07-01,Otumpili Health Centre II,894.0,True
2023-08-01,Otumpili Health Centre II,673.0,False
2023-09-01,Otumpili Health Centre II,375.0,False
2023-10-01,Otumpili Health Centre II,640.0,False
2023-11-01,Otumpili Health Centre II,563.0,False
2023-12-01,Otumpili Health Centre II,150.0,False
2024-01-01,Otumpili Health Centre II,104.0,True
2024-02-01,Otumpili Health Centre II,414.45454545454544,False
2023-03-01,Otwee Health Centre III,173.0,True
2023-04-01,Otwee Health Centre III,174.0,False
2023-05-01,Otwee Health Centre III,188.0,False
2023-06-01,Otwee Health Centre III,430.0,False
2023-07-01,Otwee Health Centre III,559.0,True
2023-08-01,Otwee Health Centre III,392.0,False
2023-09-01,Otwee Health Centre III,238.0,False
2023-10-01,Otwee Health Centre III,445.0,False
2023-11-01,Otwee Health Centre III,451.0,False
2023-12-01,Otwee Health Centre III,279.0,False
2024-01-01,Otwee Health Centre III,216.0,False
2024-02-01,Otwee Health Centre III,322.27272727272725,False
2023-03-01,Pabbo Health Centre III,265.0,False
2023-04-01,Pabbo Health Centre III,192.0,True
2023-05-01,Pabbo Health Centre III,245.0,False
2023-06-01,Pabbo Health Centre III,651.0,False
2023-07-01,Pabbo Health Centre III,697.0,False
2023-08-01,Pabbo Health Centre III,541.0,False
2023-09-01,Pabbo Health Centre III,245.0,False
2023-10-01,Pabbo Health Centre III,309.0,False
2023-11-01,Pabbo Health Centre III,731.0,True
2023-12-01,Pabbo Health Centre III,379.0,False
2024-01-01,Pabbo Health Centre III,216.0,False
2024-02-01,Pabbo Health Centre III,406.45454545454544,False
2023-03-01,Pabwo Health Centre III,169.0,False
2023-04-01,Pabwo Health Centre III,178.0,False
2023-05-01,Pabwo Health Centre III,247.0,False
2023-06-01,Pabwo Health Centre III,355.0,False
2023-07-01,Pabwo Health Centre III,546.0,True
2023-08-01,Pabwo Health Centre III,414.0,False
2023-09-01,Pabwo Health Centre III,186.0,False
2023-10-01,Pabwo Health Centre III,513.0,False
2023-11-01,Pabwo Health Centre III,487.0,False
2023-12-01,Pabwo Health Centre III,326.0,False
2024-01-01,Pabwo Health Centre III,131.0,False
2024-02-01,Pabwo Health Centre III,82.0,True
2023-03-01,Pacer Health Centre III,409.0,False
2023-04-01,Pacer Health Centre III,136.0,True
2023-05-01,Pacer Health Centre III,661.0,False
2023-06-01,Pacer Health Centre III,1170.0,False
2023-07-01,Pacer Health Centre III,1162.0,False
2023-08-01,Pacer Health Centre III,1360.0,True
2023-09-01,Pacer Health Centre III,1201.0,False
2023-10-01,Pacer Health Centre III,1343.0,False
2023-11-01,Pacer Health Centre III,941.0,False
2023-12-01,Pacer Health Centre III,739.0,False
2024-01-01,Pacer Health Centre III,391.0,False
2024-02-01,Pacer Health Centre III,864.8181818181819,False
2023-03-01,Pacilo Health Centre II,208.0,False
2023-04-01,Pacilo Health Centre II,298.0,False
2023-05-01,Pacilo Health Centre II,65.0,False
2023-06-01,Pacilo Health Centre II,384.0,False
2023-07-01,Pacilo Health Centre II,683.0,True
2023-08-01,Pacilo Health Centre II,186.0,False
2023-09-01,Pacilo Health Centre II,183.0,False
2023-10-01,Pacilo Health Centre II,225.0,False
2023-11-01,Pacilo Health Centre II,618.0,False
2023-12-01,Pacilo Health Centre II,286.0,False
2024-01-01,Pacilo Health Centre II,16.0,True
2024-02-01,Pacilo Health Centre II,286.54545454545456,False
2023-03-01,Pader Health Centre III,226.0,True
2023-04-01,Pader Health Centre III,299.0,False
2023-05-01,Pader Health Centre III,559.0,False
2023-06-01,Pader Health Centre III,969.0,True
2023-07-01,Pader Health Centre III,793.0,False
2023-08-01,Pader Health Centre III,623.0,False
2023-09-01,Pader Health Centre III,497.0,False
2023-10-01,Pader Health Centre III,610.0,False
2023-11-01,Pader Health Centre III,405.0,False
2023-12-01,Pader Health Centre III,372.0,False
2024-01-01,Pader Health Centre III,402.0,False
2024-02-01,Pader Health Centre III,523.1818181818181,False
2023-03-01,Pader Maternity Home Clinic,1.0,False
2023-04-01,Pader Maternity Home Clinic,1.0,False
2023-05-01,Pader Maternity Home Clinic,1.0,False
2023-06-01,Pader Maternity Home Clinic,1.0,False
2023-07-01,Pader Maternity Home Clinic,1.0,False
2023-08-01,Pader Maternity Home Clinic,1.0,False
2023-09-01,Pader Maternity Home Clinic,1.0,False
2023-10-01,Pader Maternity Home Clinic,1.0,False
2023-11-01,Pader Maternity Home Clinic,1.0,False
2023-12-01,Pader Maternity Home Clinic,1.0,False
2024-01-01,Pader Maternity Home Clinic,1.0,False
2024-02-01,Pader Maternity Home Clinic,1.0,False
2023-03-01,Pader Police Health Centre II,216.0,False
2023-04-01,Pader Police Health Centre II,107.0,True
2023-05-01,Pader Police Health Centre II,208.0,False
2023-06-01,Pader Police Health Centre II,247.0,False
2023-07-01,Pader Police Health Centre II,746.0,True
2023-08-01,Pader Police Health Centre II,348.0,False
2023-09-01,Pader Police Health Centre II,156.0,False
2023-10-01,Pader Police Health Centre II,441.0,False
2023-11-01,Pader Police Health Centre II,345.0,False
2023-12-01,Pader Police Health Centre II,116.0,False
2024-01-01,Pader Police Health Centre II,293.0,False
2024-02-01,Pader Police Health Centre II,293.0,False
2023-03-01,Pader Prisons Health Centre II,39.0,False
2023-04-01,Pader Prisons Health Centre II,52.0,False
2023-05-01,Pader Prisons Health Centre II,106.0,False
2023-06-01,Pader Prisons Health Centre II,107.0,False
2023-07-01,Pader Prisons Health Centre II,82.0,False
2023-08-01,Pader Prisons Health Centre II,69.0,False
2023-09-01,Pader Prisons Health Centre II,37.0,False
2023-10-01,Pader Prisons Health Centre II,73.0,False
2023-11-01,Pader Prisons Health Centre II,32.0,True
2023-12-01,Pader Prisons Health Centre II,85.0,False
2024-01-01,Pader Prisons Health Centre II,121.0,True
2024-02-01,Pader Prisons Health Centre II,73.0,False
2023-03-01,Padibe Health Centre IV,378.0,False
2023-04-01,Padibe Health Centre IV,347.0,True
2023-05-01,Padibe Health Centre IV,924.0,False
2023-06-01,Padibe Health Centre IV,1147.0,False
2023-07-01,Padibe Health Centre IV,965.0,False
2023-08-01,Padibe Health Centre IV,852.0,False
2023-09-01,Padibe Health Centre IV,1287.0,True
2023-10-01,Padibe Health Centre IV,716.0,False
2023-11-01,Padibe Health Centre IV,837.0,False
2023-12-01,Padibe Health Centre IV,736.0,False
2024-01-01,Padibe Health Centre IV,867.0,False
2024-02-01,Padibe Health Centre IV,823.2727272727273,False
2023-03-01,Padibe West Health Centre III,389.0,False
2023-04-01,Padibe West Health Centre III,362.0,False
2023-05-01,Padibe West Health Centre III,1065.0,True
2023-06-01,Padibe West Health Centre III,466.0,False
2023-07-01,Padibe West Health Centre III,246.0,True
2023-08-01,Padibe West Health Centre III,537.9,False
2023-09-01,Padibe West Health Centre III,303.0,False
2023-10-01,Padibe West Health Centre III,400.0,False
2023-11-01,Padibe West Health Centre III,660.0,False
2023-12-01,Padibe West Health Centre III,715.0,False
2024-01-01,Padibe West Health Centre III,773.0,False
2024-02-01,Padibe West Health Centre III,537.9,False
2023-03-01,Paibona Health Centre II,206.0,True
2023-04-01,Paibona Health Centre II,247.0,False
2023-05-01,Paibona Health Centre II,630.0,False
2023-06-01,Paibona Health Centre II,826.0,True
2023-07-01,Paibona Health Centre II,616.0,False
2023-08-01,Paibona Health Centre II,463.0,False
2023-09-01,Paibona Health Centre II,278.0,False
2023-10-01,Paibona Health Centre II,340.0,False
2023-11-01,Paibona Health Centre II,462.0,False
2023-12-01,Paibona Health Centre II,469.0,False
2024-01-01,Paibona Health Centre II,217.0,False
2024-02-01,Paibona Health Centre II,432.1818181818182,False
2023-03-01,Paibwor Health Centre II,260.0,False
2023-04-01,Paibwor Health Centre II,293.0,False
2023-05-01,Paibwor Health Centre II,266.0,False
2023-06-01,Paibwor Health Centre II,638.0,True
2023-07-01,Paibwor Health Centre II,378.0,False
2023-08-01,Paibwor Health Centre II,443.0,False
2023-09-01,Paibwor Health Centre II,287.0,False
2023-10-01,Paibwor Health Centre II,233.0,False
2023-11-01,Paibwor Health Centre II,404.0,False
2023-12-01,Paibwor Health Centre II,274.0,False
2024-01-01,Paibwor Health Centre II,115.0,True
2024-02-01,Paibwor Health Centre II,326.45454545454544,False
2023-03-01,Paicho Medical Centre,59.0,False
2023-04-01,Paicho Medical Centre,61.0,False
2023-05-01,Paicho Medical Centre,96.0,False
2023-06-01,Paicho Medical Centre,121.0,True
2023-07-01,Paicho Medical Centre,75.0,False
2023-08-01,Paicho Medical Centre,79.0,False
2023-09-01,Paicho Medical Centre,72.0,False
2023-10-01,Paicho Medical Centre,68.0,False
2023-11-01,Paicho Medical Centre,43.0,False
2023-12-01,Paicho Medical Centre,47.0,False
2024-01-01,Paicho Medical Centre,63.0,False
2024-02-01,Paicho Medical Centre,36.0,True
2023-03-01,Paimol Health Centre III,142.0,False
2023-04-01,Paimol Health Centre III,86.0,True
2023-05-01,Paimol Health Centre III,927.0,False
2023-06-01,Paimol Health Centre III,701.0,False
2023-07-01,Paimol Health Centre III,1649.0,False
2023-08-01,Paimol Health Centre III,2297.0,True
