periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-EP01b. Malaria Total,105-EP01c. Malaria Confirmed (B/s and RDT Positive),105-EP01d. Malaria cases treated,105-MC04. Malaria in pregnancy,105-PS01a. Malaria Microscopy - Done,105-PS01b. Malaria Microscopy - Positive,105-PS02a. Malaria RDTs - Done,105-PS02b. Malaria RDTs - Positive,105-SS11a. Malaria Rapid Diagnostic tests - Quantity consumed,105-SS11b. Malaria Rapid Diagnostic tests - Days out of stock,105-SS11c. Malaria Rapid Diagnostic tests - Stock on hand,105-SS11d. Malaria Rapid Diagnostic tests - Quantity Expired
202309,September 2023,202309,,miIJ9LLUACg,Numem Health Care Centre Clinic,,,497.0,497.0,0.0,13.0,812.0,513.0,16.0,12.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,hA3RIyJEMci,NUMES Medical Centre,,,22.0,22.0,22.0,,27.0,22.0,,,27.0,28.0,0.0,0.0
202309,September 2023,202309,,LwjvSxyQN4J,Obangatwero Clinic,,,,,,,,,,,,,,
202309,September 2023,202309,,OJYXXSC87rV,Oberabic Health Centre II,,,367.0,367.0,367.0,,,,672.0,370.0,548.0,0.0,300.0,0.0
202309,September 2023,202309,,cPeDqm6vYHn,Obolokome Health Centre II,,,625.0,625.0,625.0,11.0,,,812.0,678.0,834.0,0.0,750.0,0.0
202309,September 2023,202309,,GFklTLJ61aK,Obyen Health Centre II,,,397.0,397.0,397.0,15.0,,,493.0,397.0,493.0,0.0,175.0,0.0
202309,September 2023,202309,,RyuiNh0Ldqs,Odek Health Centre III,,,524.0,524.0,524.0,5.0,22.0,11.0,844.0,497.0,1050.0,0.0,1000.0,0.0
202309,September 2023,202309,,s21e0ARLfsE,Odokomit Health Centre II,,,18.0,18.0,18.0,1.0,,,18.0,18.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,C8i6PL7Rmim,Odokonyero Health Centre II,,,12.0,0.0,0.0,,,,,,0.0,30.0,0.0,0.0
202309,September 2023,202309,,cYnbNkuMQpk,Ogago Health Centre II,,,233.0,233.0,233.0,0.0,0.0,0.0,338.0,235.0,275.0,0.0,75.0,0.0
202309,September 2023,202309,,p1DN5s8Iw8F,Ogako Health Centre II,,,509.0,418.0,509.0,,,,488.0,418.0,488.0,6.0,0.0,0.0
202309,September 2023,202309,,au4iSDaT4wv,Ogom Health Centre III,,,297.0,297.0,297.0,5.0,7.0,3.0,614.0,347.0,625.0,0.0,300.0,0.0
202309,September 2023,202309,,afJ9NgYTYDa,Ogonyo Health Centre III,,,187.0,179.0,179.0,15.0,0.0,0.0,232.0,198.0,368.0,0.0,5075.0,0.0
202309,September 2023,202309,,ZVgz9dP8OF6,Oguta Health Centre II,,,359.0,359.0,359.0,56.0,0.0,0.0,649.0,359.0,750.0,0.0,2700.0,0.0
202309,September 2023,202309,,ifSPcuzT8Iw,Ogwang Kamolo Health Centre II,,,489.0,489.0,489.0,10.0,,,625.0,514.0,1450.0,0.0,650.0,0.0
202309,September 2023,202309,,F2C1BkGVMSW,Oitino Health Centre II,,,275.0,275.0,275.0,6.0,,,381.0,275.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,kJ8CMUMloVu,Okidi Health Centre II,,,223.0,223.0,223.0,,,,338.0,223.0,338.0,10.0,0.0,0.0
202309,September 2023,202309,,MxcpmhA0rrA,Okidi Health Centre III,,,607.0,607.0,607.0,7.0,40.0,34.0,808.0,573.0,1225.0,0.0,5275.0,0.0
202309,September 2023,202309,,aCeYBPSHvrT,Okinga Health Centre II,,,460.0,460.0,460.0,23.0,0.0,0.0,842.0,460.0,842.0,0.0,500.0,0.0
202309,September 2023,202309,,t7sCLD2E7gA,Okol Health Centre II,,,813.0,492.0,813.0,16.0,,,500.0,813.0,500.0,20.0,0.0,0.0
202309,September 2023,202309,,LPjcTTbfcGL,Okungedi Health Centre II,,,45.0,45.0,45.0,,,,128.0,45.0,125.0,48.0,0.0,0.0
202309,September 2023,202309,,fN5JzGLE8gv,Okwadoko Health Centre II,,,153.0,153.0,153.0,11.0,,,189.0,146.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,a4QeS81YJ8z,Olinga Health Centre II,,,262.0,262.0,262.0,7.0,,,,,0.0,30.0,0.0,0.0
202309,September 2023,202309,,zfMY9GBN26I,Olung Health Centre II,,,,,,,,,66.0,30.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,vnIPfEUR8ce,Olwal Health Centre III,,,248.0,248.0,248.0,4.0,132.0,47.0,372.0,209.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,llrIsQDjqka,Omee I Health Centre II,,,405.0,405.0,405.0,,,,650.0,405.0,1400.0,0.0,400.0,0.0
202309,September 2023,202309,,ZEEW8QXy1sS,Omel Health Centre III,,,430.0,430.0,430.0,18.0,1.0,0.0,475.0,430.0,475.0,0.0,0.0,0.0
202309,September 2023,202309,,MObVMkBVjki,Omiya Anyima Health Centre III,,,115.0,115.0,115.0,18.0,124.0,39.0,406.0,115.0,406.0,30.0,0.0,0.0
202309,September 2023,202309,,p1eA0ghuSyR,Omiya Pacwa Health Centre II,,,588.0,588.0,588.0,14.0,,,761.0,588.0,761.0,0.0,175.0,0.0
202309,September 2023,202309,,GzIVh9blxSN,Omot Health Centre III,,,334.0,334.0,334.0,12.0,,,494.0,234.0,300.0,14.0,0.0,0.0
202309,September 2023,202309,,du8F23WZLMw,Ongako Health Centre III,,,119.0,119.0,119.0,1.0,25.0,12.0,275.0,128.0,200.0,30.0,0.0,0.0
202309,September 2023,202309,,ajeoW3M1Tvm,Ongalo Health Centre II,,,93.0,93.0,93.0,,,,170.0,93.0,170.0,0.0,150.0,0.0
202309,September 2023,202309,,eVHfL3dqKR5,Onudapet Health Centre II,,,641.0,638.0,638.0,,,,828.0,638.0,836.0,0.0,5.0,0.0
202309,September 2023,202309,,JICsD1QzzeJ,Opyelo Health Centre III,,,238.0,238.0,238.0,4.0,208.0,140.0,97.0,94.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,vRuSmYiqAwZ,Oret Health Centre II,,,188.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,2475.0,0.0
202309,September 2023,202309,,CYCMFtMgnfI,Orina Health Centre II,,,519.0,519.0,519.0,26.0,,,556.0,549.0,661.0,30.0,0.0,0.0
202309,September 2023,202309,,bRt4VDvHDPQ,Oroko Health Centre II,,,80.0,,80.0,3.0,,,,,0.0,30.0,0.0,0.0
202309,September 2023,202309,,auzlyXb92mq,Orom Health Centre III,,,251.0,251.0,251.0,17.0,9.0,3.0,450.0,265.0,45.0,0.0,41.0,0.0
202309,September 2023,202309,,wHXti4lneOb,Orom-Tikau Prisons Health Centre II,,,,,,,,,,,0.0,30.0,0.0,0.0
202309,September 2023,202309,,LjL2V3Rp6mk,Oruka Health Centre,,,107.0,107.0,107.0,6.0,,,161.0,107.0,375.0,0.0,225.0,0.0
202309,September 2023,202309,,Dm4qPjNc4bc,Oryang Health Centre II,,,750.0,750.0,750.0,28.0,,,1024.0,750.0,1125.0,0.0,375.0,0.0
202309,September 2023,202309,,lYrwiBVHAUv,Oryang Kulu Kwach Health Centre II,,,1100.0,1100.0,1100.0,45.0,,,1324.0,1100.0,1324.0,5.0,0.0,0.0
202309,September 2023,202309,,Y1aTreUsUZn,Otici Health Centre II,,,441.0,441.0,441.0,,,,587.0,441.0,587.0,10.0,0.0,0.0
202309,September 2023,202309,,a2a7qNyJg9j,Otong Health Centre II,,,131.0,131.0,131.0,,,,186.0,131.0,186.0,15.0,50.0,0.0
202309,September 2023,202309,,QaoM6583QZW,Otumpili Health Centre II,,,375.0,375.0,375.0,1.0,,,476.0,374.0,489.0,0.0,75.0,0.0
202309,September 2023,202309,,rnSuCabTqe3,Otwee Health Centre III,,,238.0,238.0,238.0,9.0,333.0,239.0,88.0,30.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,rYNfPnt4Wko,Pabbo Health Centre III,,,449.0,245.0,245.0,13.0,324.0,182.0,124.0,60.0,75.0,0.0,0.0,0.0
202309,September 2023,202309,,goyzaXgJl7C,Pabo Medical and Maternity Clinic,,,,,,,,,,,,,,
202309,September 2023,202309,,WleyUUQfJK6,Pabwo Health Centre III,,,186.0,186.0,186.0,6.0,20.0,10.0,393.0,186.0,600.0,0.0,1700.0,0.0
202309,September 2023,202309,,w9mcV8YwoKa,Pacer Health Centre III,,,1201.0,1201.0,1201.0,2.0,,,1674.0,1199.0,6000.0,0.0,8000.0,0.0
202309,September 2023,202309,,awjedeMiWo3,Pacilo Health Centre II,,,183.0,183.0,183.0,5.0,,,239.0,183.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,EsyH7yKQHiP,Pader Health Centre III,,,497.0,497.0,497.0,4.0,5.0,1.0,1008.0,668.0,1600.0,5.0,175.0,0.0
202309,September 2023,202309,,ClqDZtVa7TE,Pader Maternity Home Clinic,,,,,,,,,,,,,,
202309,September 2023,202309,,Ktv5BDJekYa,Pader Police Health Centre II,,,156.0,156.0,156.0,,15.0,11.0,170.0,130.0,188.0,0.0,1425.0,0.0
202309,September 2023,202309,,wAhWIDAZWJ6,Pader Prisons Health Centre II,,,59.0,37.0,37.0,,,,,,50.0,0.0,150.0,0.0
202309,September 2023,202309,,H026HbOAZFN,Padibe Health Centre IV,,,1287.0,1287.0,1287.0,11.0,162.0,160.0,1450.0,1128.0,1450.0,0.0,775.0,0.0
202309,September 2023,202309,,K74ysFimUwH,Padibe West Health Centre III,,,1213.0,303.0,1213.0,2.0,,,495.0,403.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,gtVTKwveKEE,Paibona Health Centre II,,,370.0,278.0,370.0,,353.0,278.0,,,353.0,0.0,33.0,0.0
202309,September 2023,202309,,eSYuwIoNDh3,Paibwor Health Centre II,,,287.0,287.0,287.0,3.0,,,397.0,287.0,435.0,0.0,375.0,0.0
202309,September 2023,202309,,qb4Et8MqIZt,Paicho Medical Centre,,,72.0,72.0,72.0,2.0,76.0,74.0,77.0,36.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,RM8vegpr7j7,Paimol Health Centre III,,,176.0,176.0,176.0,,30.0,18.0,146.0,8.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,EUOiaQqxdtP,Paiula Health Centre II,,,785.0,785.0,785.0,,,,1163.0,785.0,0.0,0.0,3000.0,0.0
202309,September 2023,202309,,f33lKK2tJNV,Pajimo Health Centre III,,,579.0,579.0,579.0,6.0,56.0,23.0,1524.0,917.0,2050.0,0.0,500.0,0.0
202309,September 2023,202309,,QpXYf9Wb3CQ,Pajimo Military Health Centre II,,,248.0,248.0,248.0,,,,348.0,249.0,275.0,0.0,35.0,0.0
202309,September 2023,202309,,NiSWW2k1Hqt,Pajule Health Centre IV,,,446.0,446.0,446.0,0.0,323.0,110.0,953.0,549.0,953.0,0.0,150.0,0.0
202309,September 2023,202309,,LXZMPXTcLLr,Pajule Medical Centre,,,,,,,,,,,,,,
202309,September 2023,202309,,gauKKklh0wL,Pakeyo Health Centre II,,,262.0,262.0,262.0,,,,,,381.0,0.0,1000.0,0.0
202309,September 2023,202309,,err2diilQ8C,Pakor Health Centre II,,,164.0,116.0,28.0,3.0,,,140.0,116.0,15.0,15.0,0.0,0.0
202309,September 2023,202309,,lmi2JiLawTV,Palabek Ogili Health Centre III,,,958.0,958.0,958.0,,682.0,457.0,1232.0,921.0,850.0,15.0,0.0,0.0
202309,September 2023,202309,,aNW8E8PWwck,Palabek-Gem Health Centre III,,,660.0,660.0,660.0,21.0,462.0,222.0,558.0,437.0,558.0,0.0,50.0,0.0
202309,September 2023,202309,,VLi163AL9A0,Palabek-Kal Health Centre IV,,,540.0,540.0,540.0,,147.0,91.0,624.0,454.0,624.0,14.0,0.0,0.0
202309,September 2023,202309,,xxukfjPreUj,Palenga Health Centre II,,,159.0,159.0,159.0,5.0,,,,,100.0,14.0,0.0,0.0
202309,September 2023,202309,,aod4x8edzQu,Paloga Health Centre III,,,942.0,942.0,942.0,17.0,1237.0,865.0,87.0,77.0,30.0,14.0,0.0,0.0
202309,September 2023,202309,,BqmsCq2bJXK,Paluda Health Centre III,,,2078.0,1476.0,2078.0,39.0,1137.0,642.0,1589.0,783.0,750.0,10.0,0.0,0.0
202309,September 2023,202309,,TjOqyM8ZMii,Palukere Health Centre II,,,99.0,99.0,99.0,,,,120.0,99.0,150.0,30.0,50.0,0.0
202309,September 2023,202309,,BiL6e2ZKUCO,Palwak Health Centre II,,,106.0,106.0,106.0,18.0,102.0,65.0,93.0,41.0,93.0,0.0,64.0,0.0
202309,September 2023,202309,,zC42y3uy5hp,Pandwong Health Centre III,,,839.0,839.0,839.0,19.0,,,1511.0,854.0,1511.0,0.0,1375.0,0.0
202309,September 2023,202309,,fnse10SronT,Pangira Health Centre II,,,415.0,375.0,415.0,8.0,,,478.0,374.0,478.0,13.0,0.0,0.0
202309,September 2023,202309,,GHuhd5Ob0aS,Panokrach Health Centre II,,,112.0,112.0,112.0,4.0,0.0,0.0,257.0,116.0,257.0,0.0,0.0,0.0
202309,September 2023,202309,,KXgSNsSsRDy,Paraa Health Centre III,,,144.0,144.0,144.0,,,,205.0,144.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,tvBHeHr19vb,Paraa Safari Lodge Clinic,,,16.0,9.0,9.0,0.0,0.0,0.0,16.0,9.0,16.0,0.0,134.0,0.0
202309,September 2023,202309,,mYGNn9Bx0OH,Parabongo Health Centre II,,,569.0,569.0,569.0,,,,789.0,569.0,789.0,0.0,244.0,0.0
202309,September 2023,202309,,T5RAXrLQCD6,Patiko Health Centre III,,,448.0,436.0,448.0,20.0,,,880.0,475.0,850.0,0.0,50.0,0.0
202309,September 2023,202309,,oUcwyNtRzrb,Patongo Health Centre III,,,1434.0,1434.0,1434.0,39.0,1090.0,591.0,776.0,712.0,1067.0,14.0,0.0,0.0
202309,September 2023,202309,,AbQGl8CrhXH,Patongo Prisons Health Centre II,,,218.0,218.0,218.0,,,,425.0,147.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,U7bVIR5Teiu,Patuda Health Centre II,,,155.0,155.0,0.0,0.0,0.0,0.0,259.0,156.0,259.0,7.0,0.0,0.0
202309,September 2023,202309,,Js1aBKNVudQ,Pauma Health Centre II,,,349.0,349.0,349.0,6.0,,,475.0,349.0,500.0,7.0,0.0,0.0
202309,September 2023,202309,,V3tE4k6mED1,Pawach Health Centre II,,,483.0,352.0,0.0,9.0,,,483.0,352.0,475.0,0.0,25.0,0.0
202309,September 2023,202309,,NsNbvtaMOK2,Pawel Angany Health Centre II,,,402.0,402.0,402.0,5.0,,,501.0,402.0,501.0,0.0,1400.0,0.0
202309,September 2023,202309,,mNeUlm3SpRz,Pawel Health Centre II,,,372.0,372.0,372.0,8.0,415.0,342.0,67.0,30.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,ZrUF32ffNp7,Pawidi Health Centre II,,,133.0,133.0,133.0,9.0,,,233.0,133.0,134.0,0.0,52.0,0.0
202309,September 2023,202309,,PeqFGkxMSjw,Pearl Medical Centre,,,,,,,,,,,,,,
202309,September 2023,202309,,CM43BBuBghi,Pece Awel Health Centre III,,,,,,,,,,,,,,
202309,September 2023,202309,,MRK5dHBnvSw,Pece Prisons Health Centre II,,,38.0,38.0,38.0,,,,88.0,38.0,88.0,0.0,25.0,0.0
202309,September 2023,202309,,jysVbegOvJ8,Pikwo Medical Centre Clinic,,,32.0,29.0,29.0,2.0,118.0,52.0,19.0,10.0,19.0,0.0,48.0,0.0
202309,September 2023,202309,,DCyQXcoWZw7,Pilwak Clinic (Pece),,,,,,,,,,,,,,
202309,September 2023,202309,,oA9gSEEB1qd,Piwan Medical Centre,,,,,,,,,,,,,,
202309,September 2023,202309,,a5pTJ9dZfZV,Pogo Health Centre II,,,253.0,253.0,253.0,6.0,203.0,128.0,,,0.0,30.0,0.0,0.0
202309,September 2023,202309,,thLFkOYAEEl,Porogali Health Centre II,,,111.0,111.0,111.0,,0.0,0.0,221.0,111.0,221.0,0.0,300.0,0.0
202309,September 2023,202309,,a0zKrkhl5M6,Potika Health Centre II,,,87.0,87.0,87.0,7.0,,,138.0,87.0,138.0,0.0,175.0,0.0
202309,September 2023,202309,,VGQoNrPWxFI,Pudor Health Centre II,,,435.0,435.0,435.0,10.0,,,543.0,435.0,600.0,0.0,475.0,0.0
202309,September 2023,202309,,UgqKAVxjbex,Pugwinyi Health Centre II,,,722.0,626.0,722.0,13.0,0.0,0.0,794.0,626.0,794.0,12.0,0.0,0.0
202309,September 2023,202309,,EutuLBY58L0,Pukony Health Centre II,,,443.0,443.0,443.0,19.0,,,550.0,443.0,550.0,0.0,0.0,0.0
202309,September 2023,202309,,WKobZy8pNwR,Punena Health Centre II,,,373.0,115.0,373.0,5.0,,,193.0,112.0,193.0,0.0,160.0,0.0
202309,September 2023,202309,,flJx2pns0FY,Puranga Health Centre III,,,465.0,465.0,465.0,23.0,19.0,7.0,717.0,487.0,550.0,0.0,3400.0,0.0
202309,September 2023,202309,,M2Es7QYNu3D,Puranga Health Centre III,,,,,,,,,,,,,,
202309,September 2023,202309,,fZ4QbeGxt8t,Purongo Health Centre III,,,673.0,673.0,673.0,13.0,2.0,1.0,1480.0,664.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,tGCoh0Vsdhj,Rackoko Health Centre III,,,,,,,,,,,0.0,30.0,0.0,0.0
202309,September 2023,202309,,o3GWM4VVhQy,Reproductive Health Uganda (Gulu) Health Centre II,,,25.0,25.0,25.0,,21.0,17.0,15.0,5.0,22.0,11.0,0.0,0.0
202309,September 2023,202309,,VY8NMzd0015,Robos Medical Centre,,,,,,,,,,,,,,
202309,September 2023,202309,,emDq7VMiwIp,Romeo Health Centre II,,,307.0,,307.0,,,,,,0.0,30.0,0.0,0.0
202309,September 2023,202309,,UH56sJpuPoN,Rwotobilo Health Centre II,,,291.0,291.0,291.0,7.0,,,373.0,291.0,380.0,0.0,750.0,0.0
202309,September 2023,202309,,r6JsqcaIqQh,Sacred Heart Health Centre II,,,68.0,68.0,68.0,0.0,43.0,29.0,12.0,10.0,12.0,0.0,0.0,0.0
202309,September 2023,202309,,Tujdv27pLc6,Safe Life Clinic,,,,,,,,,,,,,,
202309,September 2023,202309,,XNgY6vmosgX,St. Andrew Health Centre II,,,390.0,390.0,390.0,8.0,,,520.0,390.0,520.0,0.0,2169.0,0.0
202309,September 2023,202309,,bkDIfDrVsnC,St. Bakita Medical Centre and Maternity Home,,,50.0,26.0,79.0,,,,,,20.0,0.0,30.0,0.0
202309,September 2023,202309,,Y6HWuEiOwo8,St. Francis Health Centre II,,,35.0,35.0,35.0,1.0,46.0,34.0,,,46.0,14.0,475.0,0.0
202309,September 2023,202309,,ldVk8civU6m,St. Janani Health Centre II,,,290.0,290.0,290.0,1.0,20.0,20.0,385.0,270.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,L4eGrjEGQTN,St. Joseph Community Medical Centre,,,,,,,,,,,,,,
202309,September 2023,202309,,g6xaEQ1fTQS,St. Joseph's Kitgum Hospital,,,289.0,289.0,289.0,8.0,676.0,268.0,65.0,33.0,525.0,0.0,4850.0,0.0
202309,September 2023,202309,,agdLbxaa0Dz,St. Luke Health Centre II,,,177.0,177.0,177.0,41.0,0.0,0.0,752.0,468.0,775.0,0.0,1200.0,0.0
202309,September 2023,202309,,aPsvoBYxsDS,St. Mary's Hospital Lacor,,,364.0,364.0,364.0,30.0,,,,,1760.0,0.0,775.0,0.0
202309,September 2023,202309,,l6Hyq52O7B1,St. Mary's Medical Centre,,,,,,,,,,,,,,
202309,September 2023,202309,,XpSHs0t1rtF,St. Mauritz Health Centre III,,,83.0,83.0,83.0,,21.0,12.0,296.0,69.0,300.0,0.0,1225.0,0.0
202309,September 2023,202309,,PDrCI0KZp8c,St. Monica Health Centre II,,,68.0,68.0,68.0,8.0,282.0,68.0,53.0,8.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,kG0Pg9QsbJM,St. Nektarios Orthodox Health Centre III,,,33.0,33.0,34.0,3.0,11.0,7.0,53.0,30.0,75.0,0.0,875.0,0.0
202309,September 2023,202309,,U1ijnXGUuGE,St. Peter and Paul Health Centre III,,,60.0,60.0,60.0,5.0,1.0,1.0,99.0,59.0,99.0,9.0,1425.0,0.0
202309,September 2023,202309,,avi5fZrFoo0,St. Peters Awere Health Centre II,,,225.0,225.0,225.0,6.0,3.0,1.0,199.0,113.0,338.0,0.0,2250.0,0.0
202309,September 2023,202309,,LPJ8Gxge7ig,St. Philip Health Centre II,,,885.0,885.0,885.0,22.0,184.0,140.0,1428.0,743.0,0.0,30.0,0.0,0.0
202309,September 2023,202309,,bGukebSAb69,St. Phillip's Medical Clinic,,,190.0,190.0,190.0,,196.0,113.0,,,0.0,30.0,0.0,0.0
202309,September 2023,202309,,IgWKJ3pwQKT,St. Stefano Campagnolo Memorial Health Centre II,,,46.0,46.0,46.0,12.0,1.0,,70.0,51.0,187.0,0.0,125.0,0.0
202309,September 2023,202309,,atGRMXTBJaA,TASO Gulu,,,35.0,35.0,35.0,0.0,18.0,6.0,134.0,33.0,134.0,0.0,300.0,0.0
202309,September 2023,202309,,CQ5zCINpLm3,Te-Ato Health Centre II,,,481.0,481.0,481.0,7.0,,,537.0,481.0,625.0,30.0,675.0,0.0
202309,September 2023,202309,,I2psFCABsSs,Tegot Health Centre II,,,134.0,134.0,134.0,2.0,0.0,0.0,195.0,144.0,144.0,24.0,0.0,0.0
202309,September 2023,202309,,H3WUcWzPtWb,Tekulu Health Centre III,,,225.0,225.0,225.0,4.0,0.0,0.0,416.0,285.0,550.0,0.0,525.0,0.0
202309,September 2023,202309,,UF0AZkzeYOC,Tekworo Medical Care,,,158.0,158.0,158.0,32.0,225.0,135.0,43.0,25.0,175.0,0.0,75.0,0.0
202309,September 2023,202309,,Fx43OzTkOmx,Todora Health Centre III,,,113.0,113.0,113.0,29.0,5.0,4.0,161.0,109.0,125.0,0.0,25.0,0.0
202309,September 2023,202309,,IOuCAfFo6J4,Toroma Health Centre II,,,1012.0,1012.0,1012.0,4.0,,,1257.0,1012.0,1320.0,0.0,625.0,0.0
202309,September 2023,202309,,zhEQbWf7vYg,Trinity Medical Clinic (Lakwana),,,,,,,,,,,,,,
202309,September 2023,202309,,mWCozaybY0V,Tumangu Health Centre II,,,315.0,315.0,315.0,6.0,,,465.0,325.0,465.0,0.0,150.0,0.0
202309,September 2023,202309,,AQkq4eUmWyJ,Ultimate Choice Clinic,,,891.0,891.0,891.0,9.0,756.0,745.0,215.0,146.0,215.0,0.0,10.0,0.0
202309,September 2023,202309,,rigBgTrixkr,Unyama Health Centre II,,,225.0,225.0,225.0,2.0,251.0,228.0,,,0.0,30.0,150.0,0.0
202309,September 2023,202309,,asZMKtqcAd9,Victory Medical Centre Clinic (Laroo),,,231.0,231.0,231.0,7.0,612.0,202.0,96.0,29.0,96.0,0.0,18.0,0.0
202309,September 2023,202309,,OPgM3GAJz1p,Vision Medical Centre,,,,,,,,,,,,,,
202309,September 2023,202309,,PaFDdt89chv,Wiianaka Health Centre II,,,214.0,214.0,214.0,13.0,4.0,3.0,278.0,214.0,325.0,0.0,2500.0,0.0
202309,September 2023,202309,,ulDAVXJxs1W,Wipolo Health Centre II,,,370.0,370.0,370.0,0.0,0.0,0.0,475.0,370.0,550.0,0.0,900.0,0.0
202309,September 2023,202309,,qOIHRAbHyeu,Wol Health Centre III,,,1094.0,1094.0,1094.0,,60.0,49.0,1230.0,859.0,1575.0,0.0,150.0,0.0
202309,September 2023,202309,,nfcZPqAomrp,Yot Kom Health Centre III,,,107.0,107.0,107.0,1.0,381.0,82.0,399.0,123.0,399.0,0.0,500.0,0.0
202310,October 2023,202310,,auzuV39xOTU,5th Military Division Health Centre IV,,,314.0,314.0,314.0,8.0,897.0,304.0,,,0.0,0.0,25.0,0.0
202310,October 2023,202310,,b2LlvIFGc5U,AAR Gulu Clinic,,,328.0,115.0,115.0,,582.0,96.0,72.0,19.0,78.0,3.0,0.0,0.0
202310,October 2023,202310,,aGfndLfPcOz,Abilonino Health Centre II,,,732.0,732.0,732.0,,,,927.0,732.0,926.0,0.0,1425.0,0.0
202310,October 2023,202310,,JryqknC2SNp,Abwoch Health Centre III,,,389.0,389.0,389.0,0.0,78.0,48.0,815.0,434.0,2075.0,14.0,2275.0,0.0
202310,October 2023,202310,,aaEtUWpmosm,Acet Community Oriented Clinic,,,,,,,,,,,,,,
202310,October 2023,202310,,b5RkGqLLhrM,Acet Health Centre III,,,877.0,506.0,506.0,7.0,1.0,1.0,876.0,507.0,876.0,16.0,3285.0,0.0
202310,October 2023,202310,,KgFiiUmrRxI,Acholi-Bur Health Centre III,,,754.0,754.0,754.0,14.0,33.0,11.0,1237.0,743.0,15500.0,0.0,0.0,0.0
202310,October 2023,202310,,aKoVWgIufTx,Acholpii Health Centre III,,,1296.0,1296.0,1296.0,11.0,1210.0,1196.0,498.0,105.0,0.0,30.0,0.0,0.0
202310,October 2023,202310,,wLkwoyLOOZe,Acuru Health Centre II,,,183.0,183.0,183.0,,,,,,428.0,0.0,875.0,0.0
202310,October 2023,202310,,FvewOonC8lS,Adilang Health Centre III,OU_01,,813.0,813.0,813.0,9.0,10.0,7.0,993.0,806.0,700.0,0.0,2550.0,0.0
202310,October 2023,202310,,CkUZza1MI3Y,Agonga Karine Community Health Centre II,,,98.0,98.0,98.0,23.0,89.0,61.0,78.0,33.0,175.0,30.0,150.0,0.0
202310,October 2023,202310,,tvKjvN8d4rR,Agoro Health Centre III,,,1406.0,1406.0,1406.0,8.0,85.0,82.0,1718.0,1324.0,1325.0,10.0,0.0,0.0
202310,October 2023,202310,,GHx4dLfIox3,Akilok Health Centre II,,,384.0,384.0,384.0,,,,808.0,384.0,950.0,0.0,1450.0,0.0
202310,October 2023,202310,,aWMoXZucGiV,Akuna Laber Health Centre III,,,970.0,970.0,970.0,9.0,29.0,11.0,1681.0,959.0,0.0,31.0,0.0,0.0
202310,October 2023,202310,,QgpawnbKpCj,Akurumor Health Centre II,,,236.0,236.0,236.0,2.0,,,479.0,236.0,479.0,0.0,1250.0,0.0
202310,October 2023,202310,,pkhPSHZSnr3,Akworo Health Centre III,,,3898.0,612.0,13898.0,1.0,1164.0,624.0,23.0,6.0,0.0,30.0,0.0,0.0
202310,October 2023,202310,,EPyMwPkmKPx,Alero Health Centre III,,,1053.0,1053.0,1053.0,10.0,38.0,27.0,1631.0,1082.0,3750.0,0.0,250.0,0.0
202310,October 2023,202310,,SFDIr8urO72,Alim Health Centre II,,,227.0,227.0,227.0,0.0,0.0,0.0,330.0,227.0,330.0,0.0,2125.0,0.0
202310,October 2023,202310,,YLwAhOTWHrQ,Alokolum Health Centre II,,,546.0,546.0,546.0,,,,,,60.0,0.0,160.0,0.0
202310,October 2023,202310,,pUeR6j03GhJ,Alop Health Centre II,,,548.0,548.0,548.0,,,,725.0,548.0,725.0,0.0,1225.0,0.0
202310,October 2023,202310,,DEr5sDrC7T2,Amilobo Health Centre II,,,571.0,571.0,571.0,0.0,0.0,0.0,689.0,571.0,625.0,0.0,6025.0,0.0
202310,October 2023,202310,,UJ0t5BYVpBM,Amuru Health Centre II,,,292.0,292.0,292.0,,,,440.0,292.0,440.0,0.0,1685.0,0.0
202310,October 2023,202310,,aFgrVHVDqoZ,Amuru Lacor Health Centre III,,,511.0,511.0,511.0,34.0,430.0,175.0,928.0,453.0,1075.0,0.0,3325.0,0.0
202310,October 2023,202310,,aqCLIBUuDgw,Amuru Prisons Health Centre II,,,122.0,122.0,122.0,,,,158.0,132.0,159.0,0.0,892.0,0.0
